-0.500000000000000	-1.94908591625969e-17
-0.490000000000000	-0.0100969961324624
-0.480000000000000	-0.0199670517150964
-0.470000000000000	-0.0289758126829261
-0.460000000000000	-0.0365160225364596
-0.450000000000000	-0.0420459293689254
-0.440000000000000	-0.0451252520361341
-0.430000000000000	-0.0454464742702380
-0.420000000000000	-0.0428594339414395
-0.410000000000000	-0.0373874973492477
-0.400000000000000	-0.0292340401183950
-0.390000000000000	-0.0187784750747626
-0.380000000000000	-0.00656164593929273
-0.370000000000000	0.00673898772143582
-0.360000000000000	0.0203433479976595
-0.350000000000000	0.0334103315638800
-0.340000000000000	0.0450849232740929
-0.330000000000000	0.0545483704709230
-0.320000000000000	0.0610686998006323
-0.310000000000000	0.0640487448254807
-0.300000000000000	0.0630688940533881
-0.290000000000000	0.0579219667819704
-0.280000000000000	0.0486379712891974
-0.270000000000000	0.0354969808268380
-0.260000000000000	0.0190289542496406
-0.250000000000000	-1.94908591625969e-17
-0.240000000000000	-0.0206147004371106
-0.230000000000000	-0.0416703687967229
-0.220000000000000	-0.0619028725498877
-0.210000000000000	-0.0799874779370067
-0.200000000000000	-0.0946033410800821
-0.190000000000000	-0.104500583662626
-0.180000000000000	-0.108566577423346
-0.170000000000000	-0.105888013267086
-0.160000000000000	-0.0958054619574472
-0.150000000000000	-0.0779574403157198
-0.140000000000000	-0.0523114662796959
-0.130000000000000	-0.0191801958225481
-0.120000000000000	0.0207785454744272
-0.110000000000000	0.0665782298105221
-0.100000000000000	0.116936160473580
-0.0900000000000000	0.170320821257684
-0.0800000000000000	0.225012028192557
-0.0700000000000000	0.279171199088605
-0.0600000000000000	0.330918514931650
-0.0500000000000000	0.378413364320329
-0.0400000000000000	0.419934259169285
-0.0300000000000000	0.453954398699176
-0.0200000000000000	0.479209241162312
-0.0100000000000000	0.494752810490654
0	0.500000000000000
0.0100000000000000	0.494752810490654
0.0200000000000000	0.479209241162312
0.0300000000000000	0.453954398699176
0.0400000000000000	0.419934259169285
0.0500000000000000	0.378413364320329
0.0600000000000000	0.330918514931650
0.0700000000000000	0.279171199088605
0.0800000000000000	0.225012028192557
0.0900000000000000	0.170320821257684
0.100000000000000	0.116936160473580
0.110000000000000	0.0665782298105221
0.120000000000000	0.0207785454744272
0.130000000000000	-0.0191801958225481
0.140000000000000	-0.0523114662796959
0.150000000000000	-0.0779574403157198
0.160000000000000	-0.0958054619574472
0.170000000000000	-0.105888013267086
0.180000000000000	-0.108566577423346
0.190000000000000	-0.104500583662626
0.200000000000000	-0.0946033410800821
0.210000000000000	-0.0799874779370067
0.220000000000000	-0.0619028725498877
0.230000000000000	-0.0416703687967229
0.240000000000000	-0.0206147004371106
0.250000000000000	-1.94908591625969e-17
0.260000000000000	0.0190289542496406
0.270000000000000	0.0354969808268380
0.280000000000000	0.0486379712891974
0.290000000000000	0.0579219667819704
0.300000000000000	0.0630688940533881
0.310000000000000	0.0640487448254807
0.320000000000000	0.0610686998006323
0.330000000000000	0.0545483704709230
0.340000000000000	0.0450849232740929
0.350000000000000	0.0334103315638800
0.360000000000000	0.0203433479976595
0.370000000000000	0.00673898772143582
0.380000000000000	-0.00656164593929273
0.390000000000000	-0.0187784750747626
0.400000000000000	-0.0292340401183950
0.410000000000000	-0.0373874973492477
0.420000000000000	-0.0428594339414395
0.430000000000000	-0.0454464742702380
0.440000000000000	-0.0451252520361341
0.450000000000000	-0.0420459293689254
0.460000000000000	-0.0365160225364596
0.470000000000000	-0.0289758126829261
0.480000000000000	-0.0199670517150964
0.490000000000000	-0.0100969961324624
0.500000000000000	-1.94908591625969e-17
